"755","1","4115","3","445.00","Deposito","5/7/2015","bOLETA 75725800"
"756","1","654","3","130.00","Deposito","5/7/2015","8646 nO BOLETA BANRUARAL"
"757","1","692","33","954.00","Efectivo","5/8/2015","abono de mouses y teclados"
"758","1","5527","2","300.00","Efectivo","5/8/2015","abono en efectivo, de la ultima quincena de abril"
"759","1","761","2","306.00","Efectivo","5/8/2015","Pago en efectivo, con ultimo pago de marzo"
"760","1","5986","33","500.00","Efectivo","5/8/2015","/"
"761","1","3004","5","150.00","Efectivo","5/9/2015",".
"
"762","1","5493","3","420.00","Efectivo","5/11/2015","/"
"763","1","6396","3","500.00","Efectivo","5/11/2015","/"
"764","1","3755","3","240.00","Efectivo","5/11/2015","/"
"765","1","6041","33","520.00","Cheque","5/11/2015","Cheque de Banco G&T continental No. 7112469"
"766","1","6041","33","4199.00","Cheque","5/11/2015","Cheque Banco G&T Continental No. 7112543"
"767","1","6041","33","4199.00","Cheque","5/11/2015","Banco G&T Continental No. 7112544"
"768","1","6041","33","4199.00","Cheque","5/11/2015","Banco G&T Continental No. 7112545"
"769","1","1607","33","1250.00","Efectivo","5/12/2015","/"
"770","2","3598","32","92978.92","Deposito","5/12/2015","ActualizaciÃ³n de Deuda"
"771","1","655","6","37180.00","Deposito","5/12/2015","Depostio a banrural con cheque de otros bancos 86695922"
"772","1","664","6","16129.00","Deposito","5/12/2015","Transferencia al BI"
"773","1","5","33","4000.00","Efectivo","5/12/2015","/"
"774","1","962","3","3338.00","Cheque","5/12/2015","No 748 y 747 banrural "
"775","1","110","3","2795.00","Deposito","5/14/2015","508609 deposito banrural "
"776","1","5527","2","300.00","Deposito","5/14/2015","Descontado de quincena, 15 de mayo"
"777","1","548","5","20613.00","Deposito","5/15/2015","Deposito en Banrrural. No. 79014727"
"778","1","548","5","35853.00","Deposito","5/15/2015","Dep No. 79014728 en Banrrural"
"779","1","309","25","4300.00","Efectivo","5/19/2015","/"
"781","1","2346","25","465.00","Cheque","5/20/2015","de Bancor. No 4460 / pago de cartuchos pendientes "
"782","1","2557","36","285.00","Efectivo","5/20/2015","/"
"784","1","1623","33","169.00","Efectivo","5/21/2015","/"
"785","1","3630","5","6315.00","Deposito","5/21/2015","Deposito en BI Boleta No. 75449002"
"786","1","5870","33","2514.00","Efectivo","5/21/2015","abono la venta No. 25458 y la No. 25324"
"787","1","770","3","595.00","Deposito","5/21/2015","75724856 No boleta banrural "
"788","1","4212","27","150.00","Efectivo","5/22/2015","/"
"789","1","135","5","660.00","Deposito","5/22/2015","Deposito en Banrrural"
"790","1","5269","33","55.00","Efectivo","5/25/2015","Pago de tinta Negra de Epson"
"791","1","5974","3","115.00","Deposito","5/25/2015","deposito "
"792","1","7882","5","1400.00","Deposito","5/26/2015","Deposito en Banrrural el 25/5/15"
"793","2","3598","32","199865.86","Deposito","5/26/2015","Actualizacion deuda Bodega"
"794","1","5986","5","400.00","Efectivo","5/26/2015","."
"796","1","7708","3","93.00","Efectivo","5/26/2015","/"
"798","1","1141","33","839.00","Efectivo","5/27/2015","/"
"799","1","4363","3","100.00","Deposito","5/27/2015","banrural "
"800","1","3347","3","285.00","Deposito","5/27/2015","No boelta 75733263"
"801","1","3120","33","370.00","Cheque","5/28/2015","Orden de Facturacion No. 24261 - Cheque Banco Internacional No. 003657-4 - Pago Por Mochilas Klip"
"802","1","309","25","2450.00","Efectivo","5/28/2015","/"
"803","1","5527","2","300.00","Deposito","5/28/2015","Descontado de ultima quincena de mayo"
"804","1","6372","3","549.00","Deposito","5/29/2015","banrural "
"805","1","664","6","30658.00","Deposito","5/29/2015","Transferencia al BI"
"806","1","371","3","5799.00","Deposito","5/29/2015","/"
"807","1","371","3","5182.00","Efectivo","5/29/2015","abonado por Don marlon en efectivo acompaÃ±ado de wilder flores "
"808","1","5392","33","996.00","Cheque","5/30/2015","
Cheque de Banrural No. 127"
"809","1","3004","33","100.00","Efectivo","5/30/2015","/"
"810","1","872","25","1556.00","Cheque","6/2/2015","abono cheque 01915 del industrial "
"812","1","872","25","4542.00","Cheque","6/2/2015","cheque # 01916"
