"197","6490.00","9540.00","1971.39","6338.00","/","3","1","10/10/2014 18:36:06"
"198","3195.00","1124.00","766.18","1500.00",".","5","1","10/11/2014 16:08:08"
"199","7970.00","135.00","0.00","395.00","/","3","1","10/13/2014 18:30:31"
"200","11500.00","0.00","1761.36","2839.00","/","3","1","10/14/2014 18:51:58"
"201","3080.00","2635.00","0.00","27957.00","/","3","1","10/15/2014 18:27:17"
"202","3100.00","19682.00","121.12","6555.00","/","3","1","10/16/2014 19:24:22"
"203","38600.00","0.00","3210.00","26148.00","/","3","1","10/17/2014 19:35:07"
"204","12580.50","0.00","4035.65","1033.00",".","5","1","10/18/2014 16:45:29"
"205","1084.00","0.00","637.24","0.00","/","3","1","10/21/2014 18:27:36"
"206","5303.00","0.00","0.00","504.00","/","3","1","10/22/2014 18:59:52"
"207","6680.00","375.00","0.00","1175.00","/","3","1","10/23/2014 19:09:42"
"208","0.00","0.00","1780.00","8470.00","/","3","1","10/24/2014 18:35:59"
"209","3935.00","10140.00","871.67","3370.00","/","3","1","11/6/2014 18:49:34"
"210","5820.00","1106.00","2855.00","7281.00","/","3","1","11/7/2014 18:28:38"
"211","4072.80","379.00","0.00","5157.00",".","5","1","11/8/2014 16:58:40"
"212","11300.00","225.00","0.00","7399.00","/","3","1","11/10/2014 18:34:08"
"213","12625.00","6644.00","7351.13","0.00","/","3","1","11/11/2014 18:37:57"
"214","1920.00","0.00","135.00","1799.00","/","3","1","11/12/2014 18:22:18"
"215","2835.00","1285.00","739.82","280.00","/.","3","1","11/13/2014 18:54:45"
"216","947.10","2120.70","409.28","9577.94","/","3","1","11/14/2014 18:28:54"
"217","2579.10","0.00","277.13","0.00",".","5","1","11/15/2014 16:04:20"
"218","4132.50","1918.96","670.36","3193.20","/","3","1","11/17/2014 18:51:29"
"219","3850.00","1180.00","1706.55","100.00","/","3","1","11/18/2014 18:54:43"
"220","5245.00","0.00","0.00","4005.00","/","3","1","11/19/2014 18:36:15"
"221","4890.00","1138.00","1216.53","49533.00","sobraron 24.50 ","3","1","11/20/2014 18:51:55"
"222","1490.00","91.00","5218.94","0.00","/","3","1","11/21/2014 18:26:57"
"223","3037.00","0.00","687.70","4590.00","Sobraron 125.","2","1","11/22/2014 16:35:13"
"224","308.50","0.00","819.98","0.00","/","3","1","11/25/2014 19:01:46"
"225","3119.00","2811.00","384.15","100.00","/","3","1","11/26/2014 19:08:21"
"226","363695.00","25280.75","64165.94","0.00","/","3","1","11/28/2014 22:25:26"
"227","2669.25","0.00","69.04","0.00",".","5","1","11/29/2014 16:03:16"
"228","4806.00","0.00","220.55","1598.00","/","3","1","12/1/2014 18:30:18"
"229","905.00","555.00","113.16","4390.00","/","3","1","12/2/2014 18:31:37"
"230","8825.00","2432.00","721.69","7556.00","/","3","1","12/3/2014 18:38:31"
"231","10848.00","4848.00","585.72","19594.00","/","3","1","12/4/2014 19:12:42"
"232","5605.00","4074.00","1788.41","574.00","/","3","1","12/5/2014 18:28:23"
"233","2062.00","100.00","1483.19","44653.00",".","5","1","12/6/2014 16:22:14"
"234","6660.00","585.00","5210.00","17661.00","/","3","1","12/8/2014 18:41:35"
"235","1061.00","0.00","514.90","0.00","/","3","1","12/9/2014 18:45:38"
"236","425.00","12687.00","2067.50","275.00","/","3","1","12/10/2014 18:33:58"
"237","6738.50","235.70","0.00","1834.00","/","3","1","12/11/2014 18:38:42"
"238","4350.00","0.00","672.39","1832.50","/","3","1","12/12/2014 18:39:20"
"239","3002.50","1050.00","470.25","0.00",".","5","1","12/13/2014 16:09:24"
"240","1541.00","550.00","1352.02","5434.39","/","3","1","12/15/2014 18:28:09"
"241","9235.00","990.00","5022.50","1100.00","/","3","1","12/16/2014 18:36:20"
"242","10729.00","11850.25","6324.58","1475.00","/","3","1","12/17/2014 19:32:08"
"243","33225.00","4199.00","2812.72","0.00","/","3","1","12/18/2014 19:51:15"
"244","31177.00","4378.00","2836.82","7875.00","/","3","1","12/19/2014 19:01:54"
"245","25880.75","0.00","12349.42","3418.00",".","5","1","12/20/2014 16:13:49"
"246","11056.00","2544.00","3195.00","1035.00","/","3","1","12/22/2014 18:57:48"
